date,aaxj,dfe,eem,efa,efg,efv,eido,epi,epp,ewg,ewj,ewp,ewu,eww,ewx,ewz,ezu,fxi,iefa,ilf,iwd,iwf,iwm,iwn,iwo,iwp,iws,iyr,jnk,schc,spy,tlt,vbk,vt,xlb,xle,xlf,xli,xlk,xlp,xlu,xlv,xly
2021-02-11,101.69,68.09,57.75,75.89,104.39,49.32,23.88,31.55,50.53,32.89,71.11,26.93,30.11,42.23,54.61,35.96,45.56,53.63,72.04,28.94,143.83,63.3425,226.62,151.31,333.47,110.99,103.91,89.42,109.44,39.57,390.71,148.96,299.9,98.11,36.79,22.01,31.2,89.65,68.94,65.59,31.54,116.41,85.04
2021-02-12,101.7,68.1393,57.8,76.31,105.0,49.56,23.91,31.59,50.58,32.95,71.55,26.99,30.54,42.51,54.77,36.03,45.76,53.58,72.45,29.1,144.67,63.6725,227.26,151.96,333.85,112.05,104.59,89.54,109.64,39.71,392.64,147.11,302.04,98.58,37.17,22.335,31.52,90.3,69.295,65.69,31.31,117.28,85.16
2021-02-16,101.83,68.9603,57.94,76.86,105.39,50.11,23.83,31.62,50.94,32.98,71.86,27.17,31.3,42.42,54.87,36.23,45.99,53.61,72.98,29.36,144.91,63.3725,225.83,152.31,329.01,111.03,104.71,88.66,109.4,39.81,392.3,144.87,298.48,98.71,37.1,22.895,32.06,90.21,69.07,65.57,30.96,116.12,84.79
2021-02-17,102.08,68.3006,57.96,76.41,104.42,49.96,23.6,31.8,50.96,32.5,71.76,27.07,31.18,42.79,55.1586,36.11,45.56,54.47,72.53,29.34,145.04,63.195,224.06,151.43,326.01,110.29,104.5,88.54,109.39,39.48,392.39,145.79,295.79,98.39,37.08,23.235,32.22,89.96,68.46,65.81,30.985,116.54,85.28
2021-02-18,100.42,68.38,57.16,76.03,104.05,49.65,23.47,31.92,50.82,32.59,70.9,26.91,31.0,41.91,55.27,35.58,45.45,53.3,72.16,28.86,144.24,62.98,220.59,149.09,320.39,109.78,103.59,88.3,109.26,39.11,390.72,145.2,291.55,97.86,36.85,22.71,32.03,89.51,68.125,65.77,31.17,115.81,85.305
2021-02-19,101.2,68.51,57.53,76.25,104.22,49.89,23.61,31.72,50.84,32.69,71.34,27.11,30.97,41.71,55.64,35.68,45.67,53.61,72.4,28.94,145.0,62.6,225.19,152.19,327.07,110.56,105.15,88.71,109.3,39.38,390.03,143.27,296.18,98.11,37.525,23.09,32.41,90.98,68.025,64.94,30.705,114.41,84.81
2021-02-22,98.3,68.83,55.84,76.06,103.24,50.0,23.38,31.29,50.82,32.64,71.17,26.95,31.02,40.99,55.21,33.47,45.54,51.64,72.19,27.36,145.57,61.265,223.73,153.99,320.04,107.03,105.42,89.24,108.94,39.41,387.03,142.18,289.4,97.06,37.67,23.89,32.71,91.27,66.525,65.0,30.105,114.14,83.02
2021-02-23,98.76,68.56,56.09,76.13,103.08,50.27,23.81,31.53,51.66,32.37,71.01,27.45,31.36,41.91,55.45,34.38,45.53,51.81,72.29,28.12,146.05,61.0975,221.76,153.49,315.34,106.12,105.82,89.74,109.3,39.33,387.5,141.77,286.68,97.24,37.8,24.285,32.91,91.55,66.34,65.09,30.355,113.95,82.475
2021-02-24,97.66,69.18,55.73,76.37,102.66,50.72,23.85,31.83,51.71,32.72,70.42,27.47,31.63,42.24,55.37,34.73,45.965,50.69,72.55,28.4,148.15,61.5075,227.0,157.68,321.88,106.84,107.42,90.22,109.32,39.62,391.77,140.84,291.98,97.86,38.13,25.145,33.55,93.28,67.355,65.05,30.0,114.74,83.34
2021-02-25,95.98,68.564,54.46,75.07,100.68,49.99,22.82,31.47,50.65,32.25,69.21,27.27,31.0,40.42,54.51,33.02,45.21,49.92,71.28,27.06,145.28,59.615,218.61,152.61,308.24,103.07,104.77,88.7,108.38,38.91,382.33,138.54,280.35,95.63,37.25,24.66,32.94,91.56,65.0,64.34,29.73,113.59,80.24
2021-02-26,94.65,67.69,53.73,74.01,99.43,49.24,22.85,30.71,49.52,32.01,68.22,27.03,30.37,40.66,54.4,31.9,44.78,49.07,70.33,26.53,143.56,59.7925,218.31,151.6,309.77,104.01,104.14,87.35,108.16,38.47,380.36,143.12,281.66,94.84,36.775,24.075,32.31,90.61,65.345,63.3,29.18,112.61,80.575
2021-03-01,97.34,68.8422,55.17,75.4,101.26,50.08,23.77,31.64,50.88,32.47,69.35,27.4,30.87,41.47,55.56,31.84,45.55,50.37,71.65,26.81,146.83,61.3775,226.07,156.87,320.61,106.95,106.56,87.57,108.82,39.28,389.58,141.06,290.4,97.09,37.705,24.7,33.32,92.93,67.45,63.94,29.825,114.08,82.465
2021-03-02,95.93,68.9575,54.63,75.32,100.92,50.15,23.5,31.88,50.54,32.58,68.67,27.38,31.06,42.2,55.21,32.11,45.61,49.4,71.58,27.14,146.3,60.59,221.72,154.78,312.31,105.06,106.02,86.86,108.58,39.17,386.54,141.07,284.04,96.46,37.915,24.565,33.2,92.66,66.38,63.83,29.735,113.75,81.515
2021-03-03,95.62,68.74,54.52,74.86,99.43,50.2,23.39,32.14,50.43,32.45,68.26,26.93,31.1,42.09,54.97,32.19,45.26,49.78,71.12,27.05,145.95,58.945,219.32,155.61,304.29,101.25,105.81,86.1,108.39,38.95,381.42,139.54,275.99,95.44,37.54,24.925,33.46,92.76,64.71,63.53,29.385,112.31,79.6
2021-03-04,93.39,67.47,53.25,74.15,97.93,50.02,22.79,31.91,50.25,32.13,67.61,26.96,30.88,41.7,54.52,32.32,44.82,48.35,70.44,26.82,144.27,57.9075,213.19,152.97,292.38,98.05,104.08,85.25,107.89,38.46,376.7,138.64,266.47,94.05,36.81,25.52,33.08,91.28,63.28,63.3,29.36,110.8,77.915
2021-03-05,94.46,67.915,53.83,74.63,98.28,50.42,22.91,31.94,50.58,32.08,68.16,27.14,31.28,41.6,54.46,32.99,44.97,48.85,70.91,27.28,147.46,58.7725,217.71,156.96,297.07,99.09,106.43,86.33,108.2,38.7,383.63,138.91,269.6,95.34,37.655,26.475,33.71,93.44,64.475,64.7,29.84,113.02,78.41
2021-03-08,91.61,67.43,52.38,74.37,97.17,50.6,22.59,31.95,50.08,32.4,67.4,26.99,31.2,41.86,53.66,31.04,45.07,47.13,70.59,26.32,148.68,57.51,218.74,160.49,293.29,96.94,107.6,87.04,107.44,38.44,381.72,137.83,265.27,94.66,38.16,26.525,34.14,94.42,62.915,64.98,30.26,112.74,78.505
2021-03-09,93.78,68.4226,53.53,75.37,99.19,50.89,22.75,32.28,50.56,32.77,68.14,27.33,31.44,42.34,54.2,31.26,45.69,48.15,71.57,26.68,148.59,59.3975,223.34,161.25,303.23,100.22,107.39,87.59,107.54,39.06,387.17,139.74,273.02,96.13,38.395,26.06,33.83,94.03,65.055,64.92,30.66,113.4,81.47
2021-03-10,93.18,68.9217,53.29,75.69,99.46,51.26,22.89,32.42,50.49,33.07,68.38,27.45,31.59,43.46,54.5,32.33,46.12,47.77,71.93,27.44,150.54,59.335,227.22,165.21,306.9,100.18,108.72,88.43,107.88,39.21,389.58,140.02,274.59,96.58,39.03,26.72,34.52,95.42,64.795,65.77,30.87,113.66,81.885
2021-03-11,96.07,69.6638,54.97,76.09,100.64,51.15,23.2,32.81,50.84,33.28,68.04,27.74,31.65,44.03,55.55,33.67,46.59,49.49,72.32,28.31,151.01,60.5825,232.22,167.19,316.87,102.96,109.76,89.38,108.26,39.71,393.53,139.01,282.82,97.82,39.24,26.73,34.42,95.49,66.18,65.61,30.79,114.35,83.14
2021-03-12,94.07,69.85,53.99,76.28,100.5,51.5,23.04,32.31,50.6,33.19,68.94,27.96,31.87,43.83,55.22,33.29,46.55,48.1,72.54,27.95,152.3,60.2475,233.59,169.53,316.67,102.52,110.79,90.87,108.01,39.84,394.06,136.06,283.11,97.83,39.345,26.785,34.77,96.77,65.705,66.15,31.205,114.6,83.385
2021-03-15,94.4,69.7684,54.12,76.34,100.81,51.39,22.98,32.17,50.88,33.04,69.31,27.84,31.71,44.32,55.41,33.04,46.43,48.01,72.62,27.87,153.0,60.8175,234.42,169.4,319.01,104.19,111.97,92.12,108.04,40.05,396.41,136.86,287.18,98.24,39.39,26.48,34.57,97.58,66.405,66.44,31.605,115.39,84.505
2021-03-16,94.87,69.79,54.35,76.47,101.19,51.32,22.93,32.46,50.76,33.08,69.54,27.8,31.79,44.71,55.75,32.9,46.35,48.44,72.73,27.67,151.95,60.9875,230.5,166.27,314.29,103.29,110.58,91.92,107.7,40.22,395.91,136.31,283.14,98.16,39.065,25.725,34.21,96.19,66.905,66.52,31.645,115.32,83.63
2021-03-17,94.88,70.0595,54.42,76.92,101.68,51.65,23.11,32.03,50.97,33.57,69.99,27.86,31.86,44.64,55.89,33.85,46.8,48.41,73.12,28.09,152.73,61.0475,232.31,167.65,316.51,103.37,111.4,91.96,107.84,40.42,397.26,135.29,283.88,98.58,39.415,25.925,34.44,97.3,66.85,66.42,31.13,114.9,84.805
2021-03-18,93.45,69.5521,53.42,76.22,100.44,51.45,22.84,31.11,50.36,33.42,70.18,27.64,31.53,44.34,55.09,33.43,46.23,47.98,72.52,27.66,151.55,59.4975,225.24,163.97,304.24,100.46,110.17,91.15,107.06,39.81,391.48,133.92,274.47,97.14,39.195,24.76,34.62,97.21,64.995,66.15,31.015,114.66,82.73
2021-03-19,94.3,69.7468,54.08,76.43,100.69,51.46,23.35,31.78,50.23,33.24,70.69,27.56,31.39,43.82,55.48,34.25,46.2,47.99,72.7,27.98,150.96,59.67,226.94,164.48,308.39,101.37,109.91,90.04,107.56,40.14,389.48,134.75,277.2,97.24,39.0,24.765,34.22,96.47,64.8,66.38,31.1,115.07,83.225
2021-03-22,94.22,69.8255,53.92,76.5,101.22,51.34,23.08,31.94,50.43,33.47,70.22,27.12,31.34,43.82,55.47,33.73,46.32,47.92,72.74,27.75,150.94,60.5575,225.23,161.48,308.74,102.7,109.59,90.84,107.85,40.11,392.59,136.26,278.52,97.42,38.86,24.27,33.63,96.12,65.935,66.72,30.825,115.67,83.64
2021-03-23,92.47,68.5564,52.89,75.44,99.79,50.74,22.52,31.66,49.69,33.1,69.17,27.03,30.87,42.89,54.56,33.21,45.71,46.84,71.69,27.15,148.8,60.35,217.06,155.16,298.58,101.4,107.33,90.85,107.91,39.31,389.5,137.49,271.65,96.21,38.05,23.915,33.16,94.44,65.525,67.0,31.285,114.5,82.855
2021-03-24,90.01,68.4638,51.68,75.06,99.04,50.6,22.26,31.21,49.44,32.75,68.41,27.04,30.84,42.62,54.02,32.13,45.61,45.11,71.35,26.71,148.81,59.5075,212.04,153.0,289.09,99.42,106.93,90.43,108.03,39.1,387.52,138.23,264.98,95.44,38.325,24.515,33.28,95.13,64.73,66.74,31.295,114.37,81.63
2021-03-25,90.43,68.74,51.92,75.62,99.75,50.93,22.35,31.05,49.88,32.86,69.19,27.11,31.08,43.38,54.04,32.43,45.85,45.34,71.86,26.92,150.01,59.3775,216.66,156.74,294.26,99.59,108.27,90.73,108.12,39.25,389.7,137.14,268.32,95.99,38.88,24.605,33.84,96.65,64.69,67.39,31.63,114.85,82.345
2021-03-26,92.56,69.7854,53.27,76.6,101.32,51.54,23.03,31.74,50.68,33.21,70.11,27.39,31.56,44.03,55.1,32.41,46.48,46.67,72.8,27.14,152.5,60.3325,220.61,160.18,298.12,101.42,109.87,92.74,108.51,39.85,395.98,136.66,272.6,97.49,39.845,25.215,34.37,98.32,66.335,68.58,31.735,117.02,83.03
2021-03-29,92.1,69.59,52.9,76.3,100.88,51.27,22.65,31.45,50.47,33.21,69.69,27.39,31.49,44.19,55.01,32.37,46.31,46.42,72.47,27.02,151.84,60.28,214.4,156.08,289.28,100.15,108.84,92.39,108.61,39.56,395.78,135.5,266.72,97.12,39.71,24.915,34.07,98.34,65.99,69.27,32.075,117.57,82.575
2021-03-30,92.4,69.31,53.07,76.2,100.5,51.32,22.01,31.45,50.4,33.34,69.18,27.46,31.43,44.26,55.1,32.79,46.435,46.61,72.4,27.32,152.12,59.98,218.01,158.77,293.79,100.24,109.68,92.32,108.38,39.36,394.73,136.21,269.66,97.1,39.595,24.7,34.31,98.77,65.365,68.53,31.785,116.51,83.385
2021-03-31,92.66,69.6428,53.34,75.87,100.46,50.97,21.85,31.52,50.23,33.44,68.52,27.39,31.31,43.83,55.39,33.45,46.43,46.66,72.05,27.61,151.55,60.76,220.94,159.47,300.74,102.06,109.3,91.94,108.8,39.42,396.33,135.45,274.65,97.29,39.4,24.53,34.05,98.45,66.405,68.31,32.02,116.74,84.035
2021-04-01,93.71,71.042,53.86,76.86,102.23,51.35,21.93,31.91,50.75,33.95,69.14,27.63,31.67,44.57,55.73,32.62,47.21,47.45,73.11,27.36,152.86,61.72,223.74,161.32,304.97,103.95,110.51,93.58,108.64,40.16,400.61,137.51,279.44,98.57,39.745,25.155,34.47,98.78,67.74,67.98,31.99,116.39,84.71
2021-04-05,93.97,72.32,54.07,77.98,103.8,52.14,21.75,31.55,51.33,34.69,69.98,28.09,32.1,45.23,55.96,33.58,48.01,47.49,74.14,27.95,154.21,62.7875,224.97,162.09,307.01,104.53,111.32,93.95,108.74,40.69,406.36,136.91,280.78,99.7,40.235,24.555,34.74,100.0,69.14,68.85,32.34,117.2,86.635
2021-04-06,94.56,71.75,54.37,77.15,102.7,51.6,21.91,31.62,50.87,34.32,68.92,27.85,31.87,45.36,56.22,33.95,47.52,47.58,73.35,28.11,154.32,62.83,224.31,161.55,306.13,105.37,111.56,94.2,108.93,40.45,406.12,137.84,281.79,99.49,40.325,24.49,34.67,99.76,68.845,69.14,32.51,116.75,87.01
2021-04-07,92.98,71.7708,53.57,77.31,102.57,51.81,21.66,31.36,50.7,34.41,69.12,27.9,32.01,45.22,56.18,33.72,47.64,46.5,73.58,27.96,154.01,62.975,220.69,159.67,299.89,104.42,111.14,94.2,108.94,40.56,406.59,136.88,277.36,99.34,39.63,24.575,34.84,99.3,69.21,68.97,32.47,116.49,86.75
2021-04-08,93.93,72.436,54.01,77.75,103.89,51.85,21.69,31.55,51.36,34.52,69.19,28.03,32.21,45.82,56.72,34.34,47.84,47.11,74.02,28.44,154.08,63.65,222.56,160.4,303.54,105.94,111.23,93.97,108.98,40.76,408.52,138.01,280.69,99.97,39.68,24.255,34.85,99.54,70.21,69.04,32.445,116.67,87.16
2021-04-09,93.25,72.2901,53.55,77.99,104.43,51.89,21.67,31.45,51.41,34.6,69.67,27.88,32.11,45.13,56.52,33.56,47.93,46.53,74.2,27.92,154.83,64.1975,222.59,160.65,302.95,106.35,111.71,93.96,108.89,40.89,411.49,137.51,281.14,100.34,40.025,24.095,35.15,100.51,70.885,68.92,32.41,117.95,87.99
2021-04-12,92.41,71.9928,53.23,77.56,103.57,51.71,21.11,30.09,51.01,34.56,69.24,27.76,32.02,44.96,56.16,33.52,47.73,46.47,73.82,27.8,154.95,64.235,221.72,160.64,300.7,106.49,112.09,94.47,108.8,40.63,411.64,137.45,280.09,100.13,40.165,23.905,35.3,100.88,70.545,69.29,32.44,118.07,88.555
2021-04-13,92.88,72.5803,53.45,78.01,104.52,51.84,21.17,30.31,51.37,34.72,69.68,27.82,32.02,45.27,55.81,33.65,48.08,46.44,74.25,27.88,154.5,64.9,221.14,159.35,302.09,107.77,111.7,95.04,108.84,41.02,412.86,138.48,282.14,100.51,40.07,23.93,34.97,100.39,71.21,68.92,32.825,118.56,89.49
2021-04-14,93.32,72.64,53.72,78.07,104.49,51.91,21.63,30.65,51.73,34.59,69.55,27.95,32.26,45.99,56.18,34.34,48.07,46.59,74.31,28.46,155.06,64.235,223.32,161.33,304.14,107.09,112.09,94.46,108.77,41.09,411.45,138.04,282.39,100.47,40.36,24.595,35.18,100.52,70.455,68.86,32.97,118.55,88.61
2021-04-15,93.9,73.1518,54.21,78.72,105.55,52.3,21.85,30.71,52.43,34.86,69.88,27.97,32.6,46.41,56.78,34.73,48.4,46.65,74.91,28.71,155.89,65.275,224.29,161.74,305.73,108.9,112.84,96.13,109.22,41.36,415.87,140.35,285.12,101.44,40.835,24.395,35.15,100.92,71.665,69.41,33.335,120.58,89.245
2021-04-16,94.1,73.87,54.35,79.29,106.14,52.72,21.95,30.89,52.5,35.39,69.96,28.13,32.81,46.59,57.05,35.06,48.96,46.91,75.45,28.88,156.66,65.3525,224.65,162.25,305.91,108.78,113.36,96.32,109.0,41.67,417.26,139.26,285.42,101.83,41.33,24.2,35.4,101.14,71.65,69.81,33.605,121.48,89.935
2021-04-19,93.79,74.09,54.15,79.15,105.79,52.73,21.76,30.11,52.33,35.26,69.29,28.47,33.03,46.28,57.27,35.27,48.945,46.9,75.36,28.89,156.13,64.8275,221.73,160.95,300.37,107.44,112.92,96.55,108.9,41.57,415.21,138.86,281.09,101.37,41.14,24.175,35.3,100.72,71.055,69.54,33.435,121.51,88.925
2021-04-20,93.16,73.0954,53.71,77.73,104.25,51.61,21.56,29.64,51.61,34.74,67.79,27.79,32.4,46.24,57.05,35.02,48.06,46.77,74.01,28.56,154.7,64.44,217.19,156.91,296.05,106.47,111.64,97.56,108.7,40.97,412.17,139.5,277.56,100.23,40.745,23.535,34.64,99.61,70.425,69.92,33.86,121.98,87.805
2021-04-21,93.6,72.9732,54.04,78.53,105.53,51.99,21.72,29.7,52.18,34.9,68.37,28.04,32.65,46.87,57.59,35.1,48.58,46.83,74.73,28.75,156.43,64.9675,222.5,160.35,303.49,107.82,113.29,98.01,108.95,41.24,416.07,139.78,283.29,101.25,41.485,23.835,35.12,100.97,71.135,70.27,33.575,123.42,88.975
2021-04-22,93.26,72.97,53.85,78.27,105.68,51.63,21.38,29.91,51.95,34.83,68.49,28.13,32.26,46.95,57.12,35.4,48.51,46.97,74.49,28.8,155.31,64.4075,221.58,159.16,303.51,108.0,112.51,97.61,108.84,41.12,412.27,140.39,283.33,100.61,40.785,23.555,34.73,100.46,70.3,69.75,33.335,122.87,87.99
2021-04-23,94.66,73.8452,54.63,79.07,106.66,52.15,21.94,30.14,52.61,35.14,69.1,28.28,32.46,47.28,57.72,35.54,49.05,47.59,75.26,28.88,156.83,65.2325,225.76,162.22,308.53,109.51,113.97,98.2,109.12,41.58,416.74,140.06,287.72,101.78,41.455,23.77,35.38,101.56,71.35,69.57,33.29,123.68,88.91
2021-04-26,94.78,74.3879,54.7,79.13,106.5,52.34,21.63,30.54,52.9,35.2,68.84,28.5,32.64,46.98,58.5,35.8,49.18,46.87,75.33,29.11,156.91,65.58,228.11,163.39,313.3,110.6,114.54,98.36,109.01,41.89,417.61,139.86,292.07,102.08,41.7,23.93,35.52,101.26,71.715,68.79,33.1,123.26,89.3
2021-04-27,94.85,74.5547,54.67,78.87,106.02,52.2,21.53,30.86,52.67,35.15,68.0,28.83,32.63,46.37,58.51,35.44,49.2,47.06,75.115,28.86,157.19,65.3925,228.45,163.94,313.19,110.26,114.8,98.39,108.97,41.7,417.52,138.64,291.38,101.97,41.59,24.22,35.8,102.1,71.54,68.74,32.845,122.55,89.195
2021-04-28,95.28,74.5038,55.08,79.07,106.06,52.48,21.74,31.31,53.0,35.3,67.98,29.05,32.8,46.47,59.12,36.63,49.4,47.28,75.28,29.39,157.45,65.1975,228.84,164.31,313.0,109.51,114.93,97.98,109.15,41.73,417.4,138.73,291.01,102.16,41.705,25.055,35.94,101.89,70.875,68.79,32.8,122.18,89.09
2021-04-29,95.21,74.75,54.95,79.1,106.12,52.5,21.87,31.37,52.98,35.07,68.04,29.22,32.86,46.69,59.07,36.54,49.34,47.24,75.3,29.21,158.77,65.3325,227.99,164.43,310.74,109.03,115.55,98.78,109.26,41.7,420.06,138.32,288.7,102.39,41.965,25.335,36.58,102.61,70.815,69.52,33.1,121.69,89.115
2021-04-30,93.68,73.4314,53.98,78.11,104.56,51.89,21.64,31.08,52.04,34.62,67.42,28.92,32.53,45.46,58.48,35.56,48.59,46.28,74.31,28.38,157.55,64.935,224.89,162.38,306.61,107.64,114.46,99.19,109.21,41.13,417.3,138.64,284.65,101.31,41.52,24.695,36.26,101.93,69.85,69.58,33.36,121.33,89.46
2021-05-03,93.51,74.52,53.98,78.97,105.64,52.54,21.53,31.44,52.3,35.01,68.22,29.2,33.0,46.15,58.43,35.7,49.14,46.03,75.22,28.55,158.56,64.69,225.99,164.48,305.37,107.1,115.1,99.03,108.81,41.58,418.2,138.52,282.91,101.78,42.14,25.375,36.44,102.98,69.655,70.15,33.355,122.71,89.035
2021-05-04,92.49,73.2532,53.37,77.8,103.73,51.97,21.42,31.09,52.04,34.06,67.36,29.0,32.66,45.83,57.18,35.22,48.24,45.57,74.08,28.28,158.7,63.73,223.29,163.82,298.55,105.17,115.07,98.13,108.78,40.97,415.62,139.46,277.51,100.79,42.6,25.39,36.73,103.43,68.405,69.79,33.23,122.84,88.105
2021-05-05,92.61,73.77,53.62,78.86,105.155,52.68,21.76,31.6,52.51,34.57,68.17,29.34,33.17,45.73,57.43,36.23,48.92,45.8,75.05,28.8,159.25,63.4275,222.4,163.93,295.92,104.36,115.28,96.71,109.0,41.38,415.75,139.69,275.43,101.24,43.14,26.21,37.03,103.53,68.24,69.74,32.67,123.06,87.83
2021-05-06,93.39,73.942,54.13,79.51,105.51,53.3,22.0,32.02,52.84,34.84,68.72,29.6,33.43,46.5,57.93,37.01,49.36,45.93,75.58,29.39,160.56,63.76,222.59,165.16,294.46,103.29,115.88,97.23,108.9,41.62,419.07,139.92,273.36,101.91,43.505,26.345,37.58,104.25,68.925,70.64,32.92,123.22,88.02
2021-05-07,94.12,75.3143,54.69,80.41,106.82,53.89,22.15,32.45,53.39,35.48,69.06,30.1,33.89,47.05,58.95,38.01,50.09,46.05,76.485,30.04,161.78,64.235,225.39,166.97,298.39,104.61,117.29,98.59,109.02,42.28,422.12,139.23,276.91,102.87,43.935,26.815,37.78,105.35,69.515,70.64,33.02,124.07,88.81
2021-05-10,92.41,75.0444,53.71,79.98,105.6,53.9,21.82,32.25,53.46,35.11,68.92,29.99,33.92,47.5,58.63,37.9,49.55,44.74,76.02,30.19,161.6,62.955,219.66,164.21,287.83,102.69,116.73,98.63,108.85,42.08,417.94,137.82,269.6,101.83,43.74,26.825,37.75,105.45,67.76,71.18,33.355,124.23,87.23
2021-05-11,91.74,74.155,53.56,78.93,104.18,53.16,21.84,32.47,52.75,34.68,67.75,29.71,33.41,47.05,57.92,38.31,48.98,44.73,75.08,30.3,159.53,62.7125,218.96,163.0,288.45,102.8,115.33,97.51,108.73,41.66,414.21,137.04,269.12,100.94,43.885,26.135,37.08,103.89,67.555,70.56,32.945,122.89,86.245
2021-05-12,89.35,72.7399,52.08,77.67,102.07,52.51,21.26,31.65,51.87,34.38,65.43,29.5,33.31,46.01,55.66,36.7,48.43,44.18,73.78,29.31,156.45,61.145,211.85,157.86,278.74,99.98,112.23,95.1,108.21,40.68,405.41,135.6,260.67,98.76,42.78,26.26,36.7,101.4,65.655,69.62,32.175,121.73,83.325
2021-05-13,89.29,73.3789,52.01,78.25,102.87,52.88,21.46,32.04,52.03,34.74,65.97,29.67,33.35,46.64,56.0,36.98,48.95,43.55,74.27,29.46,158.65,61.7025,215.75,161.59,281.7,100.22,114.17,96.26,108.49,40.9,410.28,135.81,262.05,99.68,43.435,25.94,37.29,103.3,66.525,70.6,32.795,122.83,83.915
2021-05-14,90.77,74.48,52.95,79.56,104.84,53.65,21.78,32.33,52.58,35.42,67.01,30.42,33.84,47.11,56.48,37.49,50.02,44.21,75.54,30.02,160.74,62.86,221.02,165.15,289.67,102.55,115.98,97.33,108.82,41.54,416.58,137.08,269.08,101.29,43.955,26.745,37.88,104.73,67.99,70.91,32.955,123.45,85.37
2021-05-17,90.61,74.4461,52.9,79.41,104.47,53.59,21.33,32.7,52.51,35.42,66.45,30.36,33.97,47.56,55.79,37.9,49.92,44.64,75.39,30.03,160.58,62.5625,221.32,166.17,288.33,101.71,116.11,97.42,108.7,41.5,415.52,136.79,267.26,101.09,44.34,27.365,37.95,104.41,67.49,70.81,32.685,123.22,85.215
2021-05-18,91.86,75.0445,53.61,79.58,104.94,53.69,21.4,32.91,52.57,35.43,67.29,30.45,33.82,47.88,57.02,38.0,49.89,45.0,75.62,30.15,159.11,62.2125,219.64,164.19,288.13,101.7,115.0,97.55,108.46,41.75,411.94,136.44,267.36,100.91,43.85,26.73,37.42,102.89,66.95,70.59,32.68,123.26,84.55
2021-05-19,91.85,74.44,53.45,78.88,104.28,53.01,20.99,32.94,51.96,34.96,66.95,30.11,33.51,47.35,56.94,37.5,49.28,45.13,74.91,29.63,158.18,62.205,217.95,162.48,286.81,101.69,114.12,97.28,108.15,41.42,410.86,136.11,266.12,100.38,43.18,26.065,37.19,102.31,67.185,70.36,32.625,123.05,83.84
2021-05-20,92.39,75.3127,53.76,79.92,106.14,53.54,21.27,32.99,52.75,35.57,67.56,30.41,33.93,48.07,57.16,37.69,50.09,45.58,75.97,29.8,159.03,63.265,219.4,162.54,290.3,103.98,114.69,98.48,108.58,41.89,415.28,137.23,270.39,101.53,43.205,26.025,37.21,102.54,68.47,71.01,32.91,124.34,84.7
2021-05-21,91.27,75.39,53.14,80.03,106.33,53.58,21.0,32.91,52.5,35.57,67.93,30.61,33.8,47.78,56.7,37.02,50.19,45.14,76.045,29.48,159.61,62.9675,219.97,163.42,290.23,103.86,115.02,98.31,108.75,41.83,414.94,137.67,270.21,101.39,43.3,26.08,37.58,103.04,68.095,71.02,33.08,124.36,84.275
2021-05-24,92.02,75.98,53.58,80.52,107.14,53.85,21.1,33.31,52.69,35.94,68.23,30.67,33.94,47.66,57.83,37.68,50.59,45.08,76.48,29.63,160.53,63.84,221.4,164.44,292.17,104.88,115.64,99.42,108.94,42.1,419.17,138.18,272.54,102.2,43.685,26.34,37.76,103.68,69.305,71.23,33.02,124.48,85.11
2021-05-25,93.3,75.6403,54.11,80.54,107.62,53.66,21.25,33.32,52.94,35.9,68.07,30.77,33.71,47.16,57.92,37.16,50.7,46.15,76.48,29.23,159.64,63.925,219.26,162.17,290.92,104.92,114.88,99.51,108.9,42.02,418.24,139.46,272.11,102.22,43.315,25.805,37.38,103.37,69.325,71.25,32.62,124.11,85.38
2021-05-26,93.9,75.4906,54.51,80.49,107.5,53.62,21.36,33.62,53.26,35.7,68.22,30.62,33.69,47.38,58.58,37.71,50.42,46.43,76.46,29.63,160.1,64.1025,223.35,165.34,295.86,105.49,115.75,99.84,108.96,42.05,419.07,139.22,275.04,102.47,43.33,26.035,37.49,103.7,69.32,71.1,32.625,123.39,86.195
2021-05-27,93.84,76.0869,54.52,80.64,107.55,53.78,21.26,33.71,53.44,35.64,68.27,30.63,33.88,47.67,59.1,38.2,50.52,46.4,76.61,30.04,160.96,63.8125,225.65,167.7,297.82,105.66,116.62,99.5,108.91,42.34,419.29,138.655,276.5,102.62,43.675,26.055,37.92,105.12,68.955,70.66,32.405,123.12,86.54
2021-05-28,94.33,76.4,54.87,80.83,108.01,53.91,21.36,33.85,53.54,35.78,68.58,30.74,33.79,48.11,59.46,38.91,50.72,46.24,76.8,30.63,161.13,64.035,225.5,167.53,298.14,106.08,116.71,100.19,108.91,42.37,420.04,138.44,277.03,102.91,43.63,26.105,37.99,105.12,69.2,70.81,32.58,123.6,86.42
2021-06-01,96.06,77.582,56.0,81.12,108.13,54.1,22.03,33.98,53.54,36.1,68.15,30.73,34.04,48.67,60.37,40.33,51.07,47.45,77.06,31.48,161.68,63.7125,228.06,170.49,298.93,105.47,117.62,101.77,108.81,42.68,419.67,138.21,277.13,103.3,44.24,27.11,38.22,105.53,68.86,70.57,32.38,121.57,86.255
